name,device_name,block_name,data_type,function_code,address,register_count,byte_order,engineering_unit,scale,offset,min_value,max_value,description,groups,named_set,is_heartbeat,heartbeat_max_stale_sec,writable
ARCHIVE_AVG_97,GC_SIM_001,GC700XA_7913_32,float32,3,7942,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_98,GC_SIM_001,GC700XA_7913_32,float32,3,7943,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_99,GC_SIM_001,GC700XA_7913_32,float32,3,7944,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_100,GC_SIM_001,GC700XA_7945_32,float32,3,7945,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_101,GC_SIM_001,GC700XA_7945_32,float32,3,7946,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_102,GC_SIM_001,GC700XA_7945_32,float32,3,7947,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_103,GC_SIM_001,GC700XA_7945_32,float32,3,7948,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_104,GC_SIM_001,GC700XA_7945_32,float32,3,7949,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_105,GC_SIM_001,GC700XA_7945_32,float32,3,7950,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_106,GC_SIM_001,GC700XA_7945_32,float32,3,7951,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_107,GC_SIM_001,GC700XA_7945_32,float32,3,7952,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_108,GC_SIM_001,GC700XA_7945_32,float32,3,7953,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_109,GC_SIM_001,GC700XA_7945_32,float32,3,7954,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_110,GC_SIM_001,GC700XA_7945_32,float32,3,7955,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_111,GC_SIM_001,GC700XA_7945_32,float32,3,7956,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_112,GC_SIM_001,GC700XA_7945_32,float32,3,7957,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_113,GC_SIM_001,GC700XA_7945_32,float32,3,7958,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_114,GC_SIM_001,GC700XA_7945_32,float32,3,7959,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_115,GC_SIM_001,GC700XA_7945_32,float32,3,7960,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_116,GC_SIM_001,GC700XA_7945_32,float32,3,7961,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_117,GC_SIM_001,GC700XA_7945_32,float32,3,7962,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_118,GC_SIM_001,GC700XA_7945_32,float32,3,7963,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_119,GC_SIM_001,GC700XA_7945_32,float32,3,7964,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_120,GC_SIM_001,GC700XA_7945_32,float32,3,7965,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_121,GC_SIM_001,GC700XA_7945_32,float32,3,7966,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_122,GC_SIM_001,GC700XA_7945_32,float32,3,7967,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_123,GC_SIM_001,GC700XA_7945_32,float32,3,7968,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_124,GC_SIM_001,GC700XA_7945_32,float32,3,7969,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_125,GC_SIM_001,GC700XA_7945_32,float32,3,7970,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_126,GC_SIM_001,GC700XA_7945_32,float32,3,7971,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_127,GC_SIM_001,GC700XA_7945_32,float32,3,7972,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
ARCHIVE_AVG_128,GC_SIM_001,GC700XA_7945_32,float32,3,7973,,ABCD,,1,0,,,Archive_Avg 1-128,,,false,,false
FCAL_NEW_RF_1,GC_SIM_001,GC700XA_7945_32,float32,3,7974,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_2,GC_SIM_001,GC700XA_7945_32,float32,3,7975,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_3,GC_SIM_001,GC700XA_7945_32,float32,3,7976,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_4,GC_SIM_001,GC700XA_7977_32,float32,3,7977,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_5,GC_SIM_001,GC700XA_7977_32,float32,3,7978,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_6,GC_SIM_001,GC700XA_7977_32,float32,3,7979,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_7,GC_SIM_001,GC700XA_7977_32,float32,3,7980,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_8,GC_SIM_001,GC700XA_7977_32,float32,3,7981,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_9,GC_SIM_001,GC700XA_7977_32,float32,3,7982,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_10,GC_SIM_001,GC700XA_7977_32,float32,3,7983,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_11,GC_SIM_001,GC700XA_7977_32,float32,3,7984,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_12,GC_SIM_001,GC700XA_7977_32,float32,3,7985,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_13,GC_SIM_001,GC700XA_7977_32,float32,3,7986,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_14,GC_SIM_001,GC700XA_7977_32,float32,3,7987,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_15,GC_SIM_001,GC700XA_7977_32,float32,3,7988,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_16,GC_SIM_001,GC700XA_7977_32,float32,3,7989,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_17,GC_SIM_001,GC700XA_7977_32,float32,3,7990,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_18,GC_SIM_001,GC700XA_7977_32,float32,3,7991,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_19,GC_SIM_001,GC700XA_7977_32,float32,3,7992,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_20,GC_SIM_001,GC700XA_7977_32,float32,3,7993,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_21,GC_SIM_001,GC700XA_7977_32,float32,3,7994,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_22,GC_SIM_001,GC700XA_7977_32,float32,3,7995,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_23,GC_SIM_001,GC700XA_7977_32,float32,3,7996,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_24,GC_SIM_001,GC700XA_7977_32,float32,3,7997,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_25,GC_SIM_001,GC700XA_7977_32,float32,3,7998,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_26,GC_SIM_001,GC700XA_7977_32,float32,3,7999,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_27,GC_SIM_001,GC700XA_7977_32,float32,3,8000,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_28,GC_SIM_001,GC700XA_7977_32,float32,3,8001,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_29,GC_SIM_001,GC700XA_7977_32,float32,3,8002,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_30,GC_SIM_001,GC700XA_7977_32,float32,3,8003,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_31,GC_SIM_001,GC700XA_7977_32,float32,3,8004,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_32,GC_SIM_001,GC700XA_7977_32,float32,3,8005,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_33,GC_SIM_001,GC700XA_7977_32,float32,3,8006,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_34,GC_SIM_001,GC700XA_7977_32,float32,3,8007,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_35,GC_SIM_001,GC700XA_7977_32,float32,3,8008,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_36,GC_SIM_001,GC700XA_8009_32,float32,3,8009,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_37,GC_SIM_001,GC700XA_8009_32,float32,3,8010,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_38,GC_SIM_001,GC700XA_8009_32,float32,3,8011,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_39,GC_SIM_001,GC700XA_8009_32,float32,3,8012,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_40,GC_SIM_001,GC700XA_8009_32,float32,3,8013,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_41,GC_SIM_001,GC700XA_8009_32,float32,3,8014,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_42,GC_SIM_001,GC700XA_8009_32,float32,3,8015,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_43,GC_SIM_001,GC700XA_8009_32,float32,3,8016,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_44,GC_SIM_001,GC700XA_8009_32,float32,3,8017,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_45,GC_SIM_001,GC700XA_8009_32,float32,3,8018,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_46,GC_SIM_001,GC700XA_8009_32,float32,3,8019,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_47,GC_SIM_001,GC700XA_8009_32,float32,3,8020,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_48,GC_SIM_001,GC700XA_8009_32,float32,3,8021,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_49,GC_SIM_001,GC700XA_8009_32,float32,3,8022,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_50,GC_SIM_001,GC700XA_8009_32,float32,3,8023,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_51,GC_SIM_001,GC700XA_8009_32,float32,3,8024,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_52,GC_SIM_001,GC700XA_8009_32,float32,3,8025,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_53,GC_SIM_001,GC700XA_8009_32,float32,3,8026,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_54,GC_SIM_001,GC700XA_8009_32,float32,3,8027,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_55,GC_SIM_001,GC700XA_8009_32,float32,3,8028,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_56,GC_SIM_001,GC700XA_8009_32,float32,3,8029,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_57,GC_SIM_001,GC700XA_8009_32,float32,3,8030,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_58,GC_SIM_001,GC700XA_8009_32,float32,3,8031,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_59,GC_SIM_001,GC700XA_8009_32,float32,3,8032,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_60,GC_SIM_001,GC700XA_8009_32,float32,3,8033,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_61,GC_SIM_001,GC700XA_8009_32,float32,3,8034,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_62,GC_SIM_001,GC700XA_8009_32,float32,3,8035,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_63,GC_SIM_001,GC700XA_8009_32,float32,3,8036,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_64,GC_SIM_001,GC700XA_8009_32,float32,3,8037,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_65,GC_SIM_001,GC700XA_8009_32,float32,3,8038,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_66,GC_SIM_001,GC700XA_8009_32,float32,3,8039,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_67,GC_SIM_001,GC700XA_8009_32,float32,3,8040,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_68,GC_SIM_001,GC700XA_8041_32,float32,3,8041,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_69,GC_SIM_001,GC700XA_8041_32,float32,3,8042,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_70,GC_SIM_001,GC700XA_8041_32,float32,3,8043,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_71,GC_SIM_001,GC700XA_8041_32,float32,3,8044,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_72,GC_SIM_001,GC700XA_8041_32,float32,3,8045,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_73,GC_SIM_001,GC700XA_8041_32,float32,3,8046,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_74,GC_SIM_001,GC700XA_8041_32,float32,3,8047,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_75,GC_SIM_001,GC700XA_8041_32,float32,3,8048,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_76,GC_SIM_001,GC700XA_8041_32,float32,3,8049,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_77,GC_SIM_001,GC700XA_8041_32,float32,3,8050,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_78,GC_SIM_001,GC700XA_8041_32,float32,3,8051,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_79,GC_SIM_001,GC700XA_8041_32,float32,3,8052,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RF_80,GC_SIM_001,GC700XA_8041_32,float32,3,8053,,ABCD,,1,0,,,Last FCalib_New Resp Factor 1-80,,,false,,false
FCAL_NEW_RT_1,GC_SIM_001,GC700XA_8041_32,float32,3,8054,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_2,GC_SIM_001,GC700XA_8041_32,float32,3,8055,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_3,GC_SIM_001,GC700XA_8041_32,float32,3,8056,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_4,GC_SIM_001,GC700XA_8041_32,float32,3,8057,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_5,GC_SIM_001,GC700XA_8041_32,float32,3,8058,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_6,GC_SIM_001,GC700XA_8041_32,float32,3,8059,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_7,GC_SIM_001,GC700XA_8041_32,float32,3,8060,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_8,GC_SIM_001,GC700XA_8041_32,float32,3,8061,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_9,GC_SIM_001,GC700XA_8041_32,float32,3,8062,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_10,GC_SIM_001,GC700XA_8041_32,float32,3,8063,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_11,GC_SIM_001,GC700XA_8041_32,float32,3,8064,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_12,GC_SIM_001,GC700XA_8041_32,float32,3,8065,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_13,GC_SIM_001,GC700XA_8041_32,float32,3,8066,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_14,GC_SIM_001,GC700XA_8041_32,float32,3,8067,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_15,GC_SIM_001,GC700XA_8041_32,float32,3,8068,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_16,GC_SIM_001,GC700XA_8041_32,float32,3,8069,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_17,GC_SIM_001,GC700XA_8041_32,float32,3,8070,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_18,GC_SIM_001,GC700XA_8041_32,float32,3,8071,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_19,GC_SIM_001,GC700XA_8041_32,float32,3,8072,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_20,GC_SIM_001,GC700XA_8073_32,float32,3,8073,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_21,GC_SIM_001,GC700XA_8073_32,float32,3,8074,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_22,GC_SIM_001,GC700XA_8073_32,float32,3,8075,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_23,GC_SIM_001,GC700XA_8073_32,float32,3,8076,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_24,GC_SIM_001,GC700XA_8073_32,float32,3,8077,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_25,GC_SIM_001,GC700XA_8073_32,float32,3,8078,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_26,GC_SIM_001,GC700XA_8073_32,float32,3,8079,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_27,GC_SIM_001,GC700XA_8073_32,float32,3,8080,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_28,GC_SIM_001,GC700XA_8073_32,float32,3,8081,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_29,GC_SIM_001,GC700XA_8073_32,float32,3,8082,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_30,GC_SIM_001,GC700XA_8073_32,float32,3,8083,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_31,GC_SIM_001,GC700XA_8073_32,float32,3,8084,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_32,GC_SIM_001,GC700XA_8073_32,float32,3,8085,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_33,GC_SIM_001,GC700XA_8073_32,float32,3,8086,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_34,GC_SIM_001,GC700XA_8073_32,float32,3,8087,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_35,GC_SIM_001,GC700XA_8073_32,float32,3,8088,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_36,GC_SIM_001,GC700XA_8073_32,float32,3,8089,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_37,GC_SIM_001,GC700XA_8073_32,float32,3,8090,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_38,GC_SIM_001,GC700XA_8073_32,float32,3,8091,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_39,GC_SIM_001,GC700XA_8073_32,float32,3,8092,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_40,GC_SIM_001,GC700XA_8073_32,float32,3,8093,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_41,GC_SIM_001,GC700XA_8073_32,float32,3,8094,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_42,GC_SIM_001,GC700XA_8073_32,float32,3,8095,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_43,GC_SIM_001,GC700XA_8073_32,float32,3,8096,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_44,GC_SIM_001,GC700XA_8073_32,float32,3,8097,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_45,GC_SIM_001,GC700XA_8073_32,float32,3,8098,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_46,GC_SIM_001,GC700XA_8073_32,float32,3,8099,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_47,GC_SIM_001,GC700XA_8073_32,float32,3,8100,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_48,GC_SIM_001,GC700XA_8073_32,float32,3,8101,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_49,GC_SIM_001,GC700XA_8073_32,float32,3,8102,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_50,GC_SIM_001,GC700XA_8073_32,float32,3,8103,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_51,GC_SIM_001,GC700XA_8073_32,float32,3,8104,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_52,GC_SIM_001,GC700XA_8105_32,float32,3,8105,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_53,GC_SIM_001,GC700XA_8105_32,float32,3,8106,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_54,GC_SIM_001,GC700XA_8105_32,float32,3,8107,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_55,GC_SIM_001,GC700XA_8105_32,float32,3,8108,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_56,GC_SIM_001,GC700XA_8105_32,float32,3,8109,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_57,GC_SIM_001,GC700XA_8105_32,float32,3,8110,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_58,GC_SIM_001,GC700XA_8105_32,float32,3,8111,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_59,GC_SIM_001,GC700XA_8105_32,float32,3,8112,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_60,GC_SIM_001,GC700XA_8105_32,float32,3,8113,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_61,GC_SIM_001,GC700XA_8105_32,float32,3,8114,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_62,GC_SIM_001,GC700XA_8105_32,float32,3,8115,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
FCAL_NEW_RT_63,GC_SIM_001,GC700XA_8105_32,float32,3,8116,,ABCD,,1,0,,,Last FCalib_New Ret Time 1-80,,,false,,false
